INDID,ID,PRODDESC,CLASSCODE,Product code
33,2223,"Rock Candy, Soft, with Nuts and Fruit  (without Chocolate)",K,13
33,2224,"Rock Candy, Soft, without Nuts or Fruit (without Chocolate)",L,13
33,2226,"Taffy (Toffee), Kisses Candy, Hard, with Nuts or Nut Products (not Coconut)  (without Chocolate)",A,14
33,2227,"Taffy (Toffee), Kisses Candy, Hard, with Coconut (without Chocolate)",B,14
33,2228,"Taffy (Toffee), Kisses Candy, Hard, with Fruit  (without Chocolate)",C,14
33,2229,"Taffy (Toffee), Kisses Candy, Hard, with Nuts and Fruit  (without Chocolate)",D,14
33,2230,"Taffy (Toffee), Kisses Candy, Hard, without Nuts and Fruit (without Chocolate)",E,14
33,2231,"Taffy (Toffee), Kisses Candy, Soft, with Nuts or Nut Product  (without Chocolate)",G,14
33,2232,"Taffy (Toffee), Kisses Candy, Soft, with Coconut  (with Chocolate)",H,14
33,2233,"Taffy (Toffee), Kisses Candy, Soft, with Fruit  (without Chocolate)",J,14
33,2234,"Taffy (Toffee), Kisses Candy, Soft, with Nuts and Fruit  (without Chocolate)",K,14
33,2235,"Taffy (Toffee), Kisses Candy, Soft, without Nuts and Fruit  (without Chocolate)",L,14
33,2237,"Hard Candy with Nut or Nut Products, N.E.C.  (without Chocolate)",A,99
33,2238,"Hard Candy with Coconut, N.E.C. (without Chocolate)",B,99
33,2239,"Hard Candy with Fruit, N.E.C.  (without Chocolate)",C,99
33,2240,"Hard Candy with Nuts and Fruit, N.E.C.  (without Chocolate)",D,99
33,2241,"Hard Candy without Nuts and Fruit, N.E.C.  (without Chocolate)",E,99
33,2242,"Soft Candy with Nuts or Nut Products, N.E.C.  (without Chocolate)",G,99
33,2243,"Soft Candy with Coconut, N.E.C.  (without Chocolate)",H,99
33,2244,"Soft Candy with Fruit, N.E.C.  (without Chocolate)",J,99
33,2245,"Soft Candy with Nuts and Fruit, N.E.C.  (without Chocolate)",K,99
33,2246,"Soft Candy without Nuts and Fruit, N.E.C.  (without Chocolate)",L,99
33,2247,"Candy Specialties, N.E.C. (without Chocolate)",S,99
33,2248,"Toppings without Fruit, Nuts or Chocolate N.E.C.",T,99
33,2249,"Chewing Gum, N.E.C. (without Chocolate)",U,99
33,2250,Candy Without Chocolate N.E.C.,Y,99
33,25549,Halva (Middle Eastern & Indian confection made from ground sesame & honey),L,99
33,153327,"Gel Cups, Fruit Flavored",M,01
33,153328,"Mini Gel Cups, Fruit Flavored Candy",M,01
33,153329,Fruity Gels Candy,M,01
33,153330,Jelly Mini Cups Candy,M,01
33,153331,"Gel Cups, Nut Flavored Candy",M,02
33,153332,Mini Gel Cups w/Coconut Candy,M,02
33,153333,Miinii Jelly Cups w/Coconut Candy,M,02
33,153334,"Gel Cups, Fruit Flavored w/Fruit Candy",M,03
33,153335,Mini Gel Cups w/Fruit Candy,M,03
33,153336,Mini Jelly Cups w/Fruit Candy,M,03
33,153337,"Gel Cups, Nut Flavored w/Nuts Candy",M,04
33,153338,Gel Cups Candy,M,05
33,153339,Jelly Cups,M,05
33,153340,Jelly Fruit Poppers Candy,M,06
33,153341,Gelly Fruit Poppers Candy,M,06
33,153342,Fruit Poppers Candy,M,06
33,153343,Gel Candy on a Stick Candy,M,07
33,153344,Jelly Pops Candy,M,07
33,153345,Gel Pops Candy,M,07
33,153346,Mini Fruit Gels Candy,M,01
33,158468,Haw Candy,A,15
33,158469,Haw Balls,A,15
33,158470,Haw Slices,A,15
33,158471,Haw Flakes,A,15
33,158472,Haw Jelly,A,15
33,158473,Haw Candy,B,15
33,158474,Haw Balls,B,15
33,158475,Haw Slices,B,15
33,158476,Haw Flakes,B,15
33,158477,Haw Jelly,B,15
33,158478,Haw Candy,C,15
33,158479,Haw Balls,C,15
33,158480,Haw Slices,C,15
33,158481,Haw Flakes,C,15
33,158482,Haw Jelly,C,15
33,158483,Haw Candy,D,15
33,158484,Haw Balls,D,15
33,158485,Haw Slices,D,15
33,158486,Haw Flakes,D,15
33,158487,Haw Jelly,D,15
33,158488,Haw Candy,E,15
33,158489,Haw Balls,E,15
33,158490,Haw Slices,E,15
33,158491,Haw Flakes,E,15
33,158492,Haw Jelly,E,15
33,158493,Haw Candy,G,15
33,158494,Haw Balls,G,15
33,158495,Haw Slices,G,15
33,158496,Haw Flakes,G,15
33,158497,Haw Jelly,G,15
33,158498,Haw Candy,H,15
33,158499,Haw Balls,H,15
33,158500,Haw Slices,H,15
33,158501,Haw Flakes,H,15
33,158502,Haw Jelly,H,15
33,158503,Haw Candy,J,15
33,158505,Haw Balls,J,15
33,158506,Haw Slices,J,15
33,158507,Haw Flakes,J,15
33,158508,Haw Jelly,J,15
33,158509,Haw Candy,K,15
33,158510,Haw Balls,K,15
33,158511,Haw Slices,K,15
33,158512,Haw Flakes,K,15
33,158513,Haw Jelly,K,15
33,158514,Haw Candy,L,15
33,158515,Haw Balls,L,15
33,158516,Haw Slices,L,15
33,158517,Haw Flakes,L,15
33,158518,Haw Jelly,L,15
33,158519,Mayom,A,16
33,158520,Mayom Candy,B,16
33,158521,Mayom Candy,C,16
33,158522,Mayom Candy,D,16
33,158523,Mayom Candy,E,16
33,158524,Mayom Candy,G,16
33,158525,Mayom Candy,H,16
33,158526,Mayom Candy,J,16
33,158527,Mayom Candy,K,16
33,158528,Mayom Candy,L,16
33,158529,Chokeberry,A,20
33,158530,Aronia,A,20
33,158531,Black Chokeberry,A,20
33,158532,Red Chokeberry,A,20
33,158533, Purple Chokeberry,A,20
33,158534,Chokeberry,B,20
33,158535,Chokeberry,C,20
33,158536,Aronia,C,20
33,158537,Black Chokeberry,C,20
33,158538,Red Chokeberry,C,20
33,158539,Purple Chokeberry,C,20
33,158540,Chokeberry,D,20
33,158541,Aronia,D,20
33,158542,Black Chokeberry,D,20
33,158543,Red Chokeberry,D,20
33,158544,Purple Chokeberry,D,20
33,158545,Chokeberry,E,20
33,158546,Aronia,E,20
33,158547,Black Chokeberry,E,20
33,158548,Red Chokeberry,E,20
33,158549,Purple Chokeberry,E,20
33,158550,Chokeberry,G,20
33,158551,Aronia,G,20
33,158552,Black Chokeberry,G,20
33,158553,Red Chokeberry,G,20
33,158554,Purple Chokeberry,G,20
33,158555,Chokeberry,H,20
33,158556,Aronia,H,20
33,158557,Black Chokeberry,H,20
33,158558,Red Chokeberry,H,20
33,158559,Purple Chokeberry,H,20
33,158560,Chokeberry,J,20
33,158561,Aronia,J,20
33,158562,Black Chokeberry,J,20
33,158563,Red Chokeberry,J,20
33,158564,Purple Chokeberry,J,20
33,158565,Chokeberry,K,20
33,158566,Aronia,K,20
33,158567,Black Chokeberry,K,20
33,158568,Red Chokeberry,K,20
33,158569,Purple Chokeberry,K,20
33,158570,Chokeberry,L,20
33,158573,Aronia,L,20
33,158574,Black Chokeberry,L,20
33,158575,Red Chokeberry,L,20
33,158576,Purple Chokeberry,L,20
33,158577,Novelty  Bubble Gum,U,03
33,158578,Liquid Bubble Gum,U,03
33,158579,Powdered Bubble Gum,U,03
33,158580,Bubble Gum Dust,U,03
33,158581,Candy Tatoos (without Chocolate),Y,01
33,158582,Candy Liquid Spray (without Chocolate),Y,02
33,158583,Candy Cosmetics (without Chocolate),Y,03
33,158584,Candy Lipstick (without Chocolate),Y,03
33,158791,Aronia,B,20
33,158792,Black Chokeberry,B,20
33,158793,Red Chokeberry,B,20
33,158794,Purple Chokeberry,B,20
33,172802,Cotton Candy,S,07
33,172803,Candy Floss,S,07
33,172804,Fairy Floss,S,07
