INDID,ID,PRODDESC,CLASSCODE,Product code
53,161634,"Hair Preparations (Non-coloring), Cosmetic products containing animal by-products (porcine)",T,05
53,161635,"Hair Coloring Preparations, Cosmetic products containing animal by-products (porcine)",T,06
53,161636,"Makeup Preparations (Not for the Eyes), Cosmetic products containing animal by-products (porcine)",T,07
53,161637,"Manicuring Preparations, Cosmetic products containing animal by-products (porcine)",T,08
53,161638,"Oral Hygiene Products, Cosmetic products containing animal by-products (porcine)",T,09
53,161639,"Personal Cleanliness, Cosmetic products containing animal by-products (porcine)",T,10
53,161640,"Shaving Preparations, Cosmetic products containing animal by-products (porcine",T,11
53,161641,"Skin Care Preparations, Cosmetic products containing animal by-products (porcine)",T,12
53,161642,"Suntan Preparations, Cosmetic products containing animal by-products (porcine)",T,13
53,161643,"Baby Products, Cosmetic products containing animal by-products (other animal by-products)",U,01
53,161644,"Bath Preparations, Cosmetic products containing animal by-products (other animal by-products)",U,02
53,161645,"Eye Make Up Preparations, Cosmetic products containing animal by-products (other animal by-products)",U,03
53,161646,"Fragrance Preparations, Cosmetic products containing animal by-products (other animal by-products)",U,04
53,161647,"Hair Preparations (Non-coloring), Cosmetic products containing animal by-products (other)",U,05
53,161648,"Hair Coloring Preparations, Cosmetic products containing animal by-products (other animal by-prods)",U,06
53,161649,"Makeup Preparations (Not for the Eyes), Cosmetic prods containing animal by-prods (other animal)",U,07
53,161650,"Manicuring Preparations, Cosmetic products containing animal by-products (other animal by-products)",U,08
53,161651,"Oral Hygiene Products, Cosmetic products containing animal by-products (other animal by-products)",U,09
53,161652,"Personal Cleanliness, Cosmetic products containing animal by-products (other animal by-products)",U,10
53,161653,"Shaving Preparations, Cosmetic products containing animal by-products (other animal by-products)",U,11
53,161654,"Skin Care Preparations, Cosmetic products containing animal by-products (other animal by-products)",U,12
53,161655,"Suntan Preparations, Cosmetic products containing animal by-products (other animal by-products)",U,13
53,174156,Tattoo Ink,Y,04
53,174157,Blacklight Ink,Y,04
53,174158,Glow in the dark,Y,04
53,174159,Micropigmentation (body),Y,04
53,174160,Permanent Tattoo Ink,Y,04
53,174161,Permanent makeup,Y,04
53,174162,Pre-dispersed Ink,Y,04
53,174163,Semi-permanent Ink,Y,04
53,174164,Tattoo,Y,04
53,174883,Eyelash and Eyebrow Adhesive (Eye Makeup Preparations),C,13
53,174884,Eyelash and Eyebrow Glue (Eye Makeup Preparations),C,13
53,174885,Eyelash and Eyebrow Sealant (Eye Makeup Preparations),C,13
53,174886,"Eyelash and Eyebrow Treatments-Gel, Oil, Primer, Conditioners, Serum, Fortifiers (Eye Makeup Prepara",C,14
53,174887,Eyelash Cleansers (Eye Makeup Preparations),C,15
53,174888,Eyelash (Other Cosmetic and Cosmetic Products),Y,05
53,174889,Eyelash and Eyebrow Brush (Other Cosmetic and Cosmetic Products),Y,06
53,174890,Eyebrow Extensions-Human Hair or Synthetic (Other Cosmetic and Cosmetic Products),Y,07
53,174891,Hair Extensions-Human Hair or Synthetic (Other Cosmetic and Cosmetic Products),Y,08
53,174892,Wigs (Other Cosmetic and Cosmetic Products),Y,08
53,174893,Toupees (Other Cosmetic and Cosmetic Products),Y,08
53,174894,Beards (Other Cosmetic and Cosmetic Products),Y,08
53,174895,Eyelash Extensions-Human Hair or Synthetic (Other Cosmetic and Cosmetic Products),Y,09
53,174896,False Eyelashes (Other Cosmetic and Cosmetic Products),Y,09
53,174897,Faux Eyelashes (Other Cosmetic and Cosmetic Products),Y,09
53,175088,Baby Wipes,A,04
53,176926,"Rouges (Makeup Preparations, not for Eyes)",G,01
