INDID,ID,PRODDESC,CLASSCODE,Product code
54,25048,Boron (Mineral),B,14
54,25049,Chromium (Mineral),B,15
54,25050,Aconite (Herbal & Botanical Teas),E,01
54,25052,Aconitum (Herbal & Botanical Teas),E,01
54,25053,"Aconite (Herbal & Botanicals, not Teas)",F,01
54,25055,"Aconitum (Herbal & Botanicals, not Teas)",F,01
54,25056,Alfalfa (Herbal & Botanical Teas),E,02
54,25057,"Alfalfa (Herbal & Botanicals, not Teas)",F,02
54,25058,Angelica (Herbals & Botanical Teas),E,03
54,25059,"Angelica (Herbal & Botanicals, not Teas)",F,03
54,25060,Dong Quai (Herbals & Botanical Teas),E,03
54,25061,"Dong Quai (Herbal & Botanicals, not Teas)",F,03
54,25062,Camomille (Herbal & Botanical Teas),E,04
54,25063,"Camomille (Herbal & Botanicals, not Teas)",F,04
54,25064,Chaparral (Herbal & Botanical Teas),E,05
54,25065,"Chaparral (Herbal & Botanicals, not Teas)",F,05
54,25066,Chrysanthemum (Herbal & Botanical Teas),E,06
54,25067,"Chrysanthemum (Herbal & Botanicals, not Teas)",F,06
54,25068,Comfrey (Herbal & Botanical Teas),E,07
54,25069,"Comfrey (Herbal & Botanicals, not Teas)",F,07
54,25070,Symphytum (Herbal & Botanical Teas),E,07
54,25071,"Symphytum (Herbal & Botanicals, not Teas)",F,07
54,25072,Echinacea (Herbal & Botanical Teas),E,08
54,25073,"Echinacea, Herbal & Botanicals (not teas)",F,08
54,25074,Ephedra (Herbal & Botanical Teas),E,09
54,25075,"Ephedra (Herbal & Botanicals, not Teas)",F,09
54,25076,Ma-Huang (Herbal & Botanical Teas),E,09
54,25077,"Ma-huang (Herbal & Botanicals, not Teas)",F,09
54,25078,Garlic (Herbal & Botanical Teas),E,10
54,25079,"Garlic (Herbal & Botanicals, not Teas)",F,10
54,25080,"Germander (Teucrium),  (Herbal & Botanical Teas)",E,11
54,25081,"Germander (Teucrium), (Herbal & Botanicals, not Teas)",F,11
54,25082,Ginseng (Herbal & Botanical Teas),E,12
54,25083,"Ginseng (Herbal & Botanicals, not Teas)",F,12
54,25084,Gensing (Herbal & Botanical Teas),E,12
54,25085,"Gensing (Herbal & Botanicals, not Teas)",F,12
54,25086,Gotu Kola (Herbal & Botanical Teas),E,13
54,25087,"Gotu Kola (Herbal & Botanicals, not Teas)",F,13
54,25090,Laetrile (Herbal & Botanical Teas),E,15
54,25091,"Laetrile (Herbal & Botanicals, not Teas)",F,15
54,25092,Apricot Pits (Herbal & Botanical Teas),E,15
54,25093,"Apricot Pits (Herbal & Botanicals, not Teas)",F,15
54,25094,Licorice (Herbal & Botanical Teas),E,16
54,25095,"Licorice (Herbal & Botanicals, not Teas)",F,16
54,25096,Lobelia (Herbal & Botanical Teas),E,17
54,25097,"Lobelia (Herbal & Botanicals, not Teas)",F,17
54,25098,"Pau D'arco (Taheebo, Lapacho), (Herbal & Botanical Teas)",E,18
54,25099,"Pau D'arco (Taheebo, Lapacho), (Herbal & Botanicals, not Teas)",F,18
54,25100,Magnolia (Herbal & Botanical Teas),E,19
54,25101,"Magnolia (Herbal & Botanicals, not Teas)",F,19
54,25102,"Mint (Herbal & Botanicals, not Teas - if tea form see 31P)",F,20
54,25103,"Rose Hips (Herbal & Botanicals, not Teas - if tea form see 31P)",F,21
54,25104,"Sassafras (Herbal & Botanicals, not Teas - if tea form see 31P)",F,22
54,25105,Senecio (Herbal & Botanical Teas),E,23
54,25106,"Senecio (Herbal & Botanicals, not Teas)",F,23
54,25107,Groundsel (Herbal & Botanical Teas),E,23
54,25108,"Groundsel (Herbal & Botanicals, not Teas)",F,23
54,25109,Senna (Herbal & Botanical Teas),E,24
54,25110,"Senna (Herbal & Botanicals, not Teas)",F,24
54,25111,Schizandra (Herbal & Botanical Teas),E,25
54,25112,"Schizandra (Herbal & Botanicals, not Teas)",F,25
54,25113,"Stephania (Fangji),  (Herbal & Botanical Teas)",E,26
54,25114,"Stephania (Fangji), (Herbal & Botanicals, not Teas)",F,26
54,25115,Vervain (Herbal & Botanical Teas),E,27
54,25116,"Vervain (Herbal & Botanicals, not Teas)",F,27
54,25117,Verbena (Herbal & Botanical Teas),E,27
54,25118,"Verbena (Herbal & Botanicals, not Teas)",F,27
54,25119,Willowbark (Herbal & Botanincal Teas),E,28
54,25120,"Willowbark (Herbal & Botanicals, not Teas)",F,28
54,25121,Yohimbe (Herbal & Botanical Teas),E,29
54,25122,"Yohimbe (Herbal & Botanicals, not Teas)",F,29
54,25123,"Herbals & Botanical Teas, N.E.C.",E,99
54,25124,"Herbals & Botanicals (not Teas), N.E.C.",F,99
54,25125,"Bovine (Cow, Etc.) (Animal By-Products and Extracts)",G,01
54,25126,"Ovine (Sheep, Etc.) (Animal By-Products and Extracts)",G,02
54,25127,"Porcine (Pig, Etc.) (Animal By-Products and Extracts)",G,03
54,25128,Shark (Animal By-Products and Extracts),G,04
54,25129,"Animal By-Products and Extracts, N.E.C.",G,99
54,25130,Black Currant Oil  (Fats and Lipid Substances),H,01
54,25131,Borage Oil (Fats and Lipid Substances),H,02
54,25132,Evening Primrose Oil (Fats and Lipid Substances),H,03
54,25133,Fish Oil (Fats and Lipid Substances),H,04
54,25134,Omega-3 (Fats and Lipid Substances),H,05
54,25135,"Fats and Lipid Substances, N.E.C.",H,99
54,25136,Guar Gum (Fiber),I,01
54,25137,Psyllium (Fiber),I,02
54,25138,"Fiber, N.E.C.",I,99
54,25139,"Bee Pollen (Vit/Min/Protein/Unconventional Dietary Spec for Human/Animal, N.E.C.)",Y,06
54,25140,"Bioflavanoids (Vit/Min?protein/Unconventional Dietary Spec for Human/Animal, N.E.C.)",Y,07
54,25141,"Coenzyme Q10 (Vit/Min/Protein/Unconventional Dietary Spec for Human/Animal, N.E.C.)",Y,08
54,25142,"Germanium (Vit/Min/Protein/Unconventional Dietary Spec for Human/Animal, N.E.C.)",Y,09
54,25143,"Royal Jelly (Vit/Min/Protein/Unconventional Dietary Spec for Human/Animal, N.E.C.)",Y,10
54,150500,"Akebia (Herbal & Botanicals, not Teas)",F,73
54,150501,Akebia quinata,F,73
54,150502,Akebia trifoliata,F,73
54,150503,Chocolate vine,F,73
54,150504,Fiveleaf akebia,F,73
54,150505,Mu tong,F,73
54,150506,Yu zhi zi,F,73
54,150507,Three leaf akebia,F,73
54,150508,Clematis,F,74
54,150509,Clematis armandii,F,74
54,150510,Clematis chinensis,F,74
54,150511,Clematis montana,F,74
54,150512,Armand's clematis,F,74
54,150513,Chuan mu tong (stem),F,74
54,150514,Xiao mu tong,F,74
54,150515,Armand's virgin bower,F,74
54,150516,Chinese clematis,F,74
54,150517,Wei ling xian (root),F,74
54,150518,Cocculus,F,75
54,150519,Cocculus carolinus,F,75
54,150520,Cocculus hirsutus,F,75
54,150521,Cocculus indicus,F,75
54,150522,Anamirta paniculata,F,75
54,150523,Indian cockle,F,75
54,150524,Cocculus laurifolius,F,75
54,150525,Cocculus leaebe,F,75
54,150526,Cocculus madagascariensis,F,75
54,150527,Cocculus diversifolius,F,75
54,150528,Cocculus orbiculatus,F,75
54,150529,Cissampelos pareira,F,75
54,150530,Cocculus pendulus,F,75
54,150531,Cebatha pendula,F,75
54,150532,Epibaterium pendulus,F,75
54,150533,Cocculus palmatus,F,75
54,150534,Cocculus Epibaterium,F,75
54,150535,Colombo,F,75
54,150536,Jateorhiza Miersii,F,75
54,150537,Cocculus thunbergii,F,75
54,150538,Cocculus trilobus,F,75
54,150740,Multiple Vitamins (MVI-12 vitamin combo) (Vitamin),A,90
54,150741,Safflower Oil (Fats and Lipid Substances),H,06
54,152083,"Asarum ssp. (Herbal & Botanicals, not Teas)",F,76
54,152084,"Bragantia ssp. (Herbal & Botanicals, not Teas)",F,77
54,152085,"Diploclisia ssp. (Herbal & Botanicals, not Teas)",F,78
54,152086,"Menispernum spp. (Herbal & Botanicals, not Teas)",F,79
54,152087,"Sinomenium spp. (Herbal & Botanicals, not Teas)",F,80
54,152088,"Vladimiria spp. (Herbal & Botanicals, not Teas)",F,81
54,152803,"Coca Leaves (Herbal & Botanicals, not Teas)",F,82
54,152804,"Erythroxylon coca (Herbal & Botanicals, not Teas)",F,82
54,153843,Citrus Aurantium,E,83
54,153844,Milk Thistle,E,84
54,153845,Citrus Aurantium ( Herbal & Botanical other than Teas),F,83
54,153846,Milk Thistle (Herbal & Botanical other than teas),F,84
54,161656,Agrimony (Herbal & Botanical Teas),E,30
54,161657,"Aristolochia (Fangchi), (Herbal & Botanical Teas)",E,31
54,161658,Arnica (Herbal & Botanical Teas),E,32
54,161659,"Astragalus (Milk Vetch Root), (Herbal & Botanical Teas)",E,33
54,161660,Beebalm (Herbal & Botanical Teas),E,34
54,161661,Belladonna (Herbal & Botanical Teas),E,35
54,161662,Black Cohosh (Herbal & Botanical Teas),E,36
54,161663,Bloodroot (Herbal & Botanical Teas),E,37
54,161664,Blue Cohosh (Herbal & Botanical Teas),E,38
54,161665,Broom (Herbal & Botanical Teas),E,39
54,161666,Buckthorn (Herbal & Botanical Teas),E,40
54,161667,"Cat's claw (Unad'gato), (Herbal & Botanical Teas)",E,41
54,161668,"Cascans (Rhamnus), (Herbal & Botanical Teas)",E,42
54,161669,Damiana (Herbal & Botanical Teas),E,43
54,161670,Eleutherococcus (Herbal & Botanical Teas),E,44
54,161671,Fenugreek (Herbal & Botanical Teas),E,45
54,161672,"Foxglove (Digitalis spp.), (Herbal & Botanical Teas)",E,46
54,161673,Garcinia cambogia (Herbal & Botanical Teas),E,47
54,161674,Ginkgo biloba (Herbal & Botanical Teas),E,48
54,161675,Guarana (Herbal & Botanical Teas),E,49
54,161676,Hawthorn (Herbal & Botanical Teas),E,50
54,161677,"Jimson weed, Devil's trumpet, Angel's trumpet (Stranonium/Datura/Jamestown weed) Herbal, Botan'l Tea",E,51
54,161678,Kava Kava (Herbal & Botanical Teas),E,52
54,161679,"Milkweed (Asclepias), (Herbal & Botanical Teas)",E,53
54,161680,Penny Royal (Herbal & Botanical Teas),E,54
54,161681,"Plantain (e.g., weed), (Herbal & Botanical Teas)",E,55
54,161682,Red Clover (Herbal & Botanical Teas),E,56
54,161683,Sarsaparilla (Herbal & Botanical Teas),E,57
54,161684,Saw Palmetto (Herbal & Botanical Teas),E,58
54,161685,Serpentwood (Herbal & Botanical Teas),E,59
54,161686,Sheep Sorrel (Herbal & Botanical Teas),E,60
54,161687,"Skullcap (scullcap), (Herbal & Botanical Teas)",E,61
54,161688,Snakeroot (Herbal & Botanical Teas),E,62
54,161689,"Soapwort (Yucca root, Agave), (Herbal & Botanical Teas)",E,63
54,161690,St. John's Wort (Herbal & Botanical Teas),E,64
54,161691,Tansy (Herbal & Botanical Teas),E,65
54,161692,Usnea (Herbal & Botanical Teas),E,66
54,161693,Uva Ursi (Herbal & Botanical Teas),E,67
54,161694,Wahoo (Herbal & Botanical Teas),E,68
54,161695,White Oak Bark (Herbal & Botanical Teas),E,69
54,161696,Wormwood (Herbal & Botanical Teas),E,70
54,161697,Yarrow Root (Herbal & Botanical Teas),E,71
54,161698,"Yew (Taxus), (Herbal & Botanical Teas)",E,72
54,161699,"Agrimony (Herbal & Botanicals, not Teas)",F,30
54,161700,"Aristolochia (Fangchi), (Herbal & Botanicals, not Tea)",F,31
54,161701,"Arnica (Herbal & Botanicals, not Teas)",F,32
54,161702,"Astragalus (Milk Vetch Root), (Herbal & Botanicals, not Teas)",F,33
54,161703,"Beebalm (Herbal & Botanicals, not Teas)",F,34
54,161704,"Belladonna (Herbal & Botanicals, not Teas)",F,35
54,161705,"Black Cohosh (Herbal & Botanicals, not Teas)",F,36
54,161706,"Bloodroot (Herbal & Botanicals, not Teas)",F,37
54,161707,"Blue Cohosh (Herbal & Botanicals, not Teas)",F,38
54,161708,"Broom (Herbal & Botanicals, not Teas)",F,39
54,161709,"Buckthorn (Herbal & Botanicals, not Teas)",F,40
54,161710,"Cat's Claw (Unad'gato), (Herbal & Botanicals, not Teas)",F,41
54,161711,"Cascans (Rhamnus), (Herbal & Botanicals, not Teas)",F,42
54,161712,"Damiana (Herbal & Botanicals, not Teas)",F,43
54,161713,"Eleutherococcus (Herbal & Botanicals, not Teas)",F,44
54,161714,"Fenugreek (Herbal & Botanicals, not Teas)",F,45
54,161715,"Foxglove (Digitalis spp.), (Herbal & Botanicals, not Teas)",F,46
54,161716,"Garcinia cambogia (Herbal & Botanicals, not Teas)",F,47
54,161717,"Ginkgo biloba (Herbal & Botanicals, not Teas)",F,48
54,161718,"Guarana (Herbal & Botanicals, not Teas)",F,49
54,161719,"Hawthorn (Herbal & Botanicals, not Teas)",F,50
54,161720,"Jimson weed, Devil's trumpet, Angel's trumpet (Stranonium/Datura/Jamestown weed), Herbal/Bot not Tea",F,51
54,161721,"Kava Kava (Herbal & Botanicals, not Teas)",F,52
54,161722,"Milkweed (Asclepias), (Herbal & Botanicals, not Teas)",F,53
54,161723,"Penny Royal (Herbal & Botanicals, not Teas)",F,54
54,161724,"Plantain (e.g., weed), (Herbal & Botanicals, not Teas)",F,55
54,161725,"Red Clover (Herbal & Botanicals, not Teas)",F,56
54,161726,"Sarsaparilla (Herbal & Botanicals, not Teas)",F,57
54,161727,"Saw Palmetto (Herbal & Botanicals, not Teas)",F,58
54,161728,"Serpentwood (Herbal & Botanicals, not Teas)",F,59
54,161729,"Sheep Sorrel (Herbal & Botanicals, not Teas)",F,60
54,161730,"Skullcap (scullcap), (Herbal & Botanicals, not Teas)",F,61
54,161731,"Snakeroot (Herbal & Botanicals, not Teas)",F,62
54,161732,"Soapwort (Yucca root, Agave), (Herbal & Botanicals, not Teas)",F,63
54,161733,"St. John's Wort (Herbal & Botanicals, not Teas)",F,64
54,161734,"Tansy (Herbal & Botanicals, not Teas)",F,65
54,161735,"Usnea (Herbal & Botanicals, not Teas)",F,66
54,161736,"Uva Ursi (Herbal & Botanicals, not Teas)",F,67
54,161737,"Wahoo (Herbal & Botanicals, not Teas)",F,68
54,161738,"White Oak Bark (Herbal & Botanicals, not Teas)",F,69
54,161739,"Wormwood (Herbal & Botanicals, not Teas)",F,70
54,161740,"Yarrow Root (Herbal & Botanicals, not Teas)",F,71
54,161741,"Yew (Taxus), (Herbal & Botanicals, not Teas)",F,72
54,163759,"Playtycodon  (Herbal & Botanicals, not Teas)",F,85
54,163760,"Passionflower  (Herbal & Botanicals, not Teas)",F,87
54,163761,"Gymnema sylvestre (Herbal & Botanicals, not Teas)",F,88
54,163762,"Maitake Extract  (Herbal & Botanicals, not Teas)",F,86
54,163763,"Tribulus (Herbal & Botanicals, not Teas)",F,89
54,163764,"Epazote (Herbal & Botanicals, not Teas)",F,90
54,163765,"Boswellia (Herbal & Botanicals, not Teas)",F,91
54,163766,Codonopsis tangshen,F,92
54,163767,Epazote (Herbal & Botanical Teas),E,90
54,163782,Playtycodon (Herbal & Botanical Teas),E,85
54,163783,Balloon Flower Root  (Herbal & Botanical Teas),E,85
54,163784,Bell Flower Root  (Herbal & Botanical Teas),E,85
54,163785,Jiegeng  (Herbal & Botanical Teas),E,85
54,163786,Platycodin  (Herbal & Botanical Teas),E,85
54,163787,Platycodon Root  (Herbal & Botanical Teas),E,85
54,163788,Miatake Extract  (Herbal & Botanical Teas),E,86
54,163789,Passionflower (Herbal & Botanical Teas),E,87
54,163790,Passion Vine (Herbal & Botanical Teas),E,87
54,163791,Apricot Vine  (Herbal & Botanical Teas),E,87
54,163792,Maypop  (Herbal & Botanical Teas),E,87
54,163793,Passiflora  (Herbal & Botanical Teas),E,87
54,163794,Passiflore  (Herbal & Botanical Teas),E,87
54,163795,Passiflora incarnate L.  (Herbal & Botanical Teas),E,87
54,163796,Gymnema sylvestre (Herbal & Botanical Teas),E,88
54,163798,Gymnema  (Herbal & Botanical Teas),E,88
54,163799,Sylvestre  (Herbal & Botanical Teas),E,88
54,163800,Ascelpias geminate  (Herbal & Botanical Teas),E,88
54,163801,Gemnema melicida  (Herbal & Botanical Teas),E,88
54,163802,Wild Passionflower  (Herbal & Botanical Teas),E,87
54,163803,Periploca sylvestris  (Herbal & Botanical Teas),E,88
54,163804,Gur-Mar  (Herbal & Botanical Teas),E,88
54,163805,Gurmar  (Herbal & Botanical Teas),E,88
54,163806,Gurmarbooti  (Herbal & Botanical Teas),E,88
54,163807,Merasingi  (Herbal & Botanical Teas),E,88
54,163808,Mershashringi  (Herbal & Botanical Teas),E,88
54,163809,Tribulus (Herbal & Botanical Teas),E,89
54,163810,Gokshura  (Herbal & Botanical Teas),E,89
54,163811,Punchturevine caltrop  (Herbal & Botanical Teas),E,89
54,163812,Small caltrops  (Herbal & Botanical Teas),E,89
54,163813,Tribulus terrestris L.  (Herbal & Botanical Teas),E,89
54,163814,Ipazote  (Herbal & Botanical Teas),E,90
54,163815,Paico  (Herbal & Botanical Teas),E,90
54,163816,American Wormseed  (Herbal & Botanical Teas),E,90
54,163817,Wurmsaamen Gansefuss  (Herbal & Botanical Teas),E,90
54,163818,L'answerine vermifuge  (Herbal & Botanical Teas),E,90
54,163819,Erva de Santa Maria  (Herbal & Botanical Teas),E,90
54,163820,Chenopodium ambrosioides  (Herbal & Botanical Teas),E,90
54,163821,Chenpodium anthelminticum L.  (Herbal & Botanical Teas),E,90
54,163822,Jesuit Tea  (Herbal & Botanical Teas),E,90
54,163823,Apazote  (Herbal & Botanical Teas),E,90
54,163824,Boswellia (Herbal & Botanical Teas),E,91
54,163825,Boswella  (Herbal & Botanical Teas),E,91
54,163826,Boswellin  (Herbal & Botanical Teas),E,91
54,163827,Boswellin Serrata Resin  (Herbal & Botanical Teas),E,91
54,163828,Gajabhakshya  (Herbal & Botanical Teas),E,91
54,163829,Indian Olibanum  (Herbal & Botanical Teas),E,91
54,163830,Resina Bowselliae  (Herbal & Botanical Teas),E,91
54,163831,Salai Guggal  (Herbal & Botanical Teas),E,91
54,163832,Salai Guggul  (Herbal & Botanical Teas),E,91
54,163833,Sallaki Gugggul  (Herbal & Botanical Teas),E,91
54,163834,Shallaki  (Herbal & Botanical Teas),E,91
54,163835,Ru Xiang  (Herbal & Botanical Teas),E,91
54,163836,Boswellia serrata Roxb.  (Herbal & Botanical Teas),E,91
54,163837,Indian frankincense  (Herbal & Botanical Teas),E,91
54,163838,Frankincense  (Herbal & Botanical Teas),E,91
54,163839,Codonopsis tanshen (Herbal & Botanical Teas),E,92
54,163840,Codonopsis tubulosa  (Herbal & Botanical Teas),E,92
54,163841,Bastard Ginseng  (Herbal & Botanical Teas),E,92
54,163842,Bellflower (Codonopsis tangshen)  (Herbal & Botanical Teas),E,92
54,163843,Bonnet Bellflower  (Herbal & Botanical Teas),E,92
54,163844,Chuan Dang  (Herbal & Botanical Teas),E,92
54,163845,Codonopsis modestae  (Herbal & Botanical Teas),E,92
54,163846,Codonopsis pilosula  (Herbal & Botanical Teas),E,92
54,163847,Dangshen  (Herbal & Botanical Teas),E,92
54,163848,Dang shen  (Herbal & Botanical Teas),E,92
54,163849,Radix Codonopsis  (Herbal & Botanical Teas),E,92
54,163850,False Ginseng  (Herbal & Botanical Teas),E,92
54,163851,Codonopsis pilosula modesta  (Herbal & Botanical Teas),E,92
54,163852,Codonopsis tanshen Oliv.  (Herbal & Botanical Teas),E,92
54,163853,Chuan deng shen  (Herbal & Botanical Teas),E,92
54,163854,Sichuan dang shen  (Herbal & Botanical Teas),E,92
54,163855,Poor man's Ginseng  (Herbal & Botanical Teas),E,92
54,163857,EPigallo Catechin Gallate (Herbal & Botanical Teas),E,93
54,163858,EPCG  (Herbal & Botanical Teas),E,93
54,163859,Glycyrrhiza uralensis (Herbal & Botanical Teas),E,16
54,163860,Glycyrrhiza glabra var. glandulifera (Herbal & Botanical Teas),E,16
54,163861,Alcacus (Herbal & Botanical Teas),E,16
54,163862,Mulhathi (Herbal & Botanical Teas),E,16
54,163863,Lakritze (Herbal & Botanical Teas),E,16
54,163864,Liquiritiae radix (Herbal & Botanical Teas),E,16
54,163865,Liquirizia (Herbal & Botanical Teas),E,16
54,163866,Liquorice (Herbal & Botanical Teas),E,16
54,163867,Orozuz (Herbal & Botanical Teas),E,16
54,163868,Radix Glycyrrhizae (Herbal & Botanical Teas),E,16
54,163869,Reglisse (Herbal & Botanical Teas),E,16
54,163870,Zhi Gan Cao (Herbal & Botanical Teas),E,16
54,163871,Glycyrrhiza glabra L. (Herbal & Botanical Teas),E,16
54,163872,Russian Licorrice (Herbal & Botanical Teas),E,16
54,163873,Spanish Licorice (Herbal & Botanical Teas),E,16
54,163874,Subholz (Herbal & Botanical Teas),E,16
54,163875,Sweet Root (Herbal & Botanical Teas),E,16
54,163876,Yashti-Madhu (Herbal & Botanical Teas),E,16
54,163877,Yashti-Madhuka (Herbal & Botanical Teas),E,16
54,163878,Black Bugbane (Herbal & Botanical Teas),E,36
54,163879,Black Snakeroot (Herbal & Botanical Teas),E,36
54,163880,Rheumatism Weed (Herbal & Botanical Teas),E,36
54,163881,Actaea racemosa L. (Herbal & Botanical Teas),E,36
54,163882,Cimicifuga racemosa (Herbal & Botanical Teas),E,36
54,163901,"Balloon Flower Root  (Herbal & Botanicals, not Teas)",F,85
54,163902,"Jiegeng  (Herbal & Botanicals, not Teas)",F,85
54,163903,"Platycodin  (Herbal & Botanicals, not Teas)",F,85
54,163904,"Platycodon Root  (Herbal & Botanicals, not Teas)",F,85
54,163905,"Bell Flower Root  (Herbal & Botanicals, not Teas)",F,85
54,163906,"Passion Vine  (Herbal & Botanicals, not Teas)",F,87
54,163907,"Apricot Vine  (Herbal & Botanicals, not Teas)",F,87
54,163908,"Maypop  (Herbal & Botanicals, not Teas)",F,87
54,163909,"Passiflora (Herbal & Botanicals, not Teas)",F,87
54,163910,"Passiflore (Herbal & Botanicals, not Teas)",F,87
54,163911,"Passiflora incarnate L. (Herbal & Botanicals, not Teas)",F,87
54,163912,"Wild Passionflower (Herbal & Botanicals, not Teas)",F,87
54,163913,"Sylvestre (Herbal & Botanicals, not Teas)",F,88
54,163914,"Gymnema (Herbal & Botanicals, not Teas)",F,88
54,163915,"Ascelpias germinate (Herbal & Botanicals, not Teas)",F,88
54,163916,"Gemnema melicida (Herbal & Botanicals, not Teas)",F,88
54,163917,"Periploca sylvestris (Herbal & Botanicals, not Teas)",F,88
54,163918,"Gur-Mar (Herbal & Botanicals, not Teas)",F,88
54,163919,"Gurmar (Herbal & Botanicals, not Teas)",F,88
54,163920,"Gurmarbooti (Herbal & Botanicals, not Teas)",F,88
54,163921,"Merasingi (Herbal & Botanicals, not Teas)",F,88
54,163922,"Meshashringi (Herbal & Botanicals, not Teas)",F,88
54,163923,"Gokshura (Herbal & Botanicals, not Teas)",F,89
54,163924,"Puncturevine caltrop (Herbal & Botanicals, not Teas)",F,89
54,163925,"Small Caltrops (Herbal & Botanicals, not Teas)",F,89
54,163926,"Tribulus terrestris L. (Herbal & Botanicals, not Teas)",F,89
54,163927,"Ipazote (Herbal & Botanicals, not Teas)",F,90
54,163928,"Paico (Herbal & Botanicals, not Teas)",F,90
54,163929,"American Wormseed (Herbal & Botanicals, not Teas)",F,90
54,163930,"Wurmsaamen gansefuss (Herbal & Botanicals, not Teas)",F,90
54,163931,"L'answerine vermifuge (Herbal & Botanicals, not Teas)",F,90
54,163932,"Erva de Santa Maria (Herbal & Botanicals, not Teas)",F,90
54,163933,"Chenopodium ambrosiodes (Herbal & Botanicals, not Teas)",F,90
54,163934,"Chenopodium anthelminticum L. (Herbal & Botanicals, not Teas)",F,90
54,163935,"Jesuit Tea (Herbal & Botanicals, not Teas)",F,90
54,163936,"Apazote (Herbal & Botanicals, not Teas)",F,90
54,163937,"Boswella (Herbal & Botanicals, not Teas)",F,91
54,163938,"Boswellin (Herbal & Botanicals, not Teas)",F,91
54,163939,"Boswellin Serrata Resin (Herbal & Botanicals, not Teas)",F,91
54,163940,"Gajabhakshya (Herbal & Botanicals, not Teas)",F,91
54,163941,"Indian Olobanum (Herbal & Botanicals, not Teas)",F,91
54,163942,Playtycodon grandiflorus (Herbal & Botanical Teas),E,85
54,163943,Chinese Bellflower (Herbal & Botanical Teas),E,85
54,163944,"Playtycodon grandiflorus (Herbal & Botanical, not Teas)",F,85
54,163945,"Chinese Bellflower (Herbal & Botanical, not Teas)",F,85
54,163947,Passion Flower (Herbal & Botanical Teas),E,87
